Time,kospi_price,lending,credit_long,credit_short,secured_loan,lending_gr,credit_long_gr,credit_short_gr,secured_loan_gr,kospi_price_gr
2011-10-14,1835.4,23501283022725,2946109000000,0,6513432406147,-0.0060,0.0182,0.0000,-0.0017,0.0067
2011-10-17,1865.18,23825744142810,2937771000000,0,6509040587646,0.0138,-0.0028,0.0000,-0.0007,0.0162
2011-10-18,1838.9,23383872954044,2947427000000,0,6497362897459,-0.0185,0.0033,0.0000,-0.0018,-0.0141
2011-10-19,1855.92,23927517016331,2970308000000,0,6493507659422,0.0232,0.0078,0.0000,-0.0006,0.0093
2011-10-20,1805.09,23071277517554,2981550000000,0,6519476823422,-0.0358,0.0038,0.0000,0.0040,-0.0274
2011-10-21,1838.38,23641710112896,2989559000000,0,6564092552944,0.0247,0.0027,0.0000,0.0068,0.0184
2011-10-24,1898.32,24295360382151,2984065000000,0,6638953881146,0.0276,-0.0018,0.0000,0.0114,0.0326
2011-10-25,1888.65,23919315916380,3021450000000,0,6600215577288,-0.0155,0.0125,0.0000,-0.0058,-0.0051
2011-10-26,1894.31,23929182781691,3008415000000,0,6584358660421,0.0004,-0.0043,0.0000,-0.0024,0.0030
2011-10-27,1922.04,24603087694802,2980615000000,0,6584112002156,0.0282,-0.0092,0.0000,-0.0000,0.0146
2011-10-28,1929.48,24622582088988,3038024000000,0,6636647407850,0.0008,0.0193,0.0000,0.0080,0.0039
2011-10-31,1909.03,24250869158814,3058560000000,0,6642298074314,-0.0151,0.0068,0.0000,0.0009,-0.0106
2011-11-01,1909.63,24052951466897,2977461000000,0,6642680951630,-0.0082,-0.0265,0.0000,0.0001,0.0003
2011-11-02,1898.01,24430155055696,3007985000000,0,6684486333494,0.0157,0.0103,0.0000,0.0063,-0.0061
2011-11-03,1869.96,24081751645834,3070286000000,0,6758073353028,-0.0143,0.0207,0.0000,0.0110,-0.0148
2011-11-04,1928.41,24916494747848,3117749000000,0,6668599566855,0.0347,0.0155,0.0000,-0.0132,0.0313
2011-11-07,1919.1,24798811608801,3089258000000,0,6674449600345,-0.0047,-0.0091,0.0000,0.0009,-0.0048
2011-11-08,1903.14,24273433645404,3108209000000,0,6634576173444,-0.0212,0.0061,0.0000,-0.0060,-0.0083
2011-11-09,1907.53,24608087752634,3132618000000,0,6745275285958,0.0138,0.0079,0.0000,0.0167,0.0023
2011-11-10,1813.25,23409299492788,3092154000000,0,6813150610183,-0.0487,-0.0129,0.0000,0.0101,-0.0494
2011-11-11,1863.45,24929488723437,3089942000000,0,6720983124043,0.0649,-0.0007,0.0000,-0.0135,0.0277
2011-11-14,1902.81,26097885348388,3094648000000,5142000000,6717401612775,0.0469,0.0015,0.0000,-0.0005,0.0211
2011-11-15,1886.12,25630722493756,3128602000000,8807000000,6890894657466,-0.0179,0.0110,0.7128,0.0258,-0.0088
2011-11-16,1856.07,25278286599591,3104705000000,12514000000,6905210888599,-0.0138,-0.0076,0.4209,0.0021,-0.0159
2011-11-17,1876.67,25631458642014,3105593000000,13009000000,6734943245064,0.0140,0.0003,0.0396,-0.0247,0.0111
2011-11-18,1839.17,25270221058820,3081227000000,14482000000,6768680038309,-0.0141,-0.0078,0.1132,0.0050,-0.0200
2011-11-21,1820.03,25151242453167,3159635000000,13372000000,6780407925787,-0.0047,0.0254,-0.0766,0.0017,-0.0104
2011-11-22,1826.28,25504724218645,3189468000000,13867000000,6807095609933,0.0141,0.0094,0.0370,0.0039,0.0034
2011-11-23,1783.1,24995653149006,3167739000000,14062000000,6852183821770,-0.0200,-0.0068,0.0141,0.0066,-0.0236
2011-11-24,1795.06,25358048980980,3217299000000,15209000000,6916386785639,0.0145,0.0156,0.0816,0.0094,0.0067
2011-11-25,1776.4,25149888683556,3164625000000,14247000000,6888403883661,-0.0082,-0.0164,-0.0633,-0.0040,-0.0104
2011-11-28,1815.28,25666357914057,3154740000000,15024000000,6860913418737,0.0205,-0.0031,0.0545,-0.0040,0.0219
2011-11-29,1856.52,26243288330968,3102991000000,15239000000,6881848070461,0.0225,-0.0164,0.0143,0.0031,0.0227
2011-11-30,1847.51,26092686932936,3116083000000,16229000000,6810737573734,-0.0057,0.0042,0.0650,-0.0103,-0.0049
2011-12-01,1916.18,27181301225517,3042872000000,18943000000,6775906361040,0.0417,-0.0235,0.1672,-0.0051,0.0372
2011-12-02,1916.04,27130279017471,3019778000000,18978000000,6756986887515,-0.0019,-0.0076,0.0018,-0.0028,-0.0001
2011-12-05,1922.9,26973021324406,2968954000000,21559000000,6686732236813,-0.0058,-0.0168,0.1360,-0.0104,0.0036
2011-12-06,1902.82,26288410253110,2959901000000,20950000000,6688086611697,-0.0254,-0.0030,-0.0282,0.0002,-0.0104
2011-12-07,1919.42,25958778758581,2987934000000,21832000000,6699502308052,-0.0125,0.0095,0.0421,0.0017,0.0087
2011-12-08,1912.39,25977865190372,2968335000000,21481000000,6710937040959,0.0007,-0.0066,-0.0161,0.0017,-0.0037
2011-12-09,1874.75,25093947662588,2989865000000,22328000000,6717691676612,-0.0340,0.0073,0.0394,0.0010,-0.0197
2011-12-12,1899.76,25560704139756,3014334000000,22382000000,6723363214021,0.0186,0.0082,0.0024,0.0008,0.0133
2011-12-13,1864.06,24804559616637,3048802000000,18214000000,6769154742257,-0.0296,0.0114,-0.1862,0.0068,-0.0188
2011-12-14,1857.75,24514521812401,3068863000000,20178000000,6731837894219,-0.0117,0.0066,0.1078,-0.0055,-0.0034
2011-12-15,1819.11,23781504672706,3094707000000,18637000000,6823090970647,-0.0299,0.0084,-0.0764,0.0136,-0.0208
2011-12-16,1839.96,23926398484908,3108589000000,19425000000,6919328988416,0.0061,0.0045,0.0423,0.0141,0.0115
2011-12-19,1776.93,22419425118567,3125112000000,16782000000,6908191933085,-0.0630,0.0053,-0.1361,-0.0016,-0.0343
2011-12-20,1793.06,22545539276142,3141322000000,18791000000,6842480832337,0.0056,0.0052,0.1197,-0.0095,0.0091
2011-12-21,1848.41,21128590227326,3028011000000,16717000000,6822281769241,-0.0628,-0.0361,-0.1104,-0.0030,0.0309
2011-12-22,1847.49,20255193864279,3040758000000,17884000000,6807829264904,-0.0413,0.0042,0.0698,-0.0021,-0.0005
2011-12-23,1867.22,19368703923425,3019206000000,19537000000,6797616467959,-0.0438,-0.0071,0.0924,-0.0015,0.0107
2011-12-26,1856.7,18335432739884,3018041000000,20734000000,6984318499869,-0.0533,-0.0004,0.0613,0.0275,-0.0056
2011-12-27,1842.02,16968228459153,2987437000000,21014000000,7005708264342,-0.0746,-0.0101,0.0135,0.0031,-0.0079
2011-12-28,1825.12,15212286337066,2994460000000,18475000000,6851950271268,-0.1035,0.0024,-0.1208,-0.0219,-0.0092
2011-12-29,1825.74,14755110764783,2947102000000,16497000000,6827195354131,-0.0301,-0.0158,-0.1071,-0.0036,0.0003
2012-01-02,1826.37,15088368335756,2944083000000,17461000000,6746043363891,0.0226,-0.0010,0.0584,-0.0119,0.0003
2012-01-03,1875.41,18983482375611,2926496000000,17188000000,6729735028683,0.2582,-0.0060,-0.0156,-0.0024,0.0269
2012-01-04,1866.22,20094089447712,2929316000000,19390000000,6716496452506,0.0585,0.0010,0.1281,-0.0020,-0.0049
2012-01-05,1863.74,21838064603983,2892014000000,25289000000,6681542167209,0.0868,-0.0127,0.3042,-0.0052,-0.0013
2012-01-06,1843.14,22107568500856,2838736000000,27365000000,6672081356912,0.0123,-0.0184,0.0821,-0.0014,-0.0111
2012-01-09,1826.49,22079121487721,2836887000000,27931000000,6675309035157,-0.0013,-0.0007,0.0207,0.0005,-0.0090
2012-01-10,1853.22,22607053147525,2856518000000,28215000000,6698130750246,0.0239,0.0069,0.0102,0.0034,0.0146
2012-01-11,1845.55,22555286324526,2900762000000,27732000000,6828871512801,-0.0023,0.0155,-0.0171,0.0195,-0.0041
2012-01-12,1864.57,23104437650604,2886936000000,28750000000,6789361757473,0.0243,-0.0048,0.0367,-0.0058,0.0103
2012-01-13,1875.68,23250063336363,2870179000000,27768000000,6652615528290,0.0063,-0.0058,-0.0342,-0.0201,0.0060
2012-01-16,1859.27,23159446007053,2880624000000,27120000000,6644883287254,-0.0039,0.0036,-0.0233,-0.0012,-0.0087
2012-01-17,1892.74,23724953498514,2871268000000,28059000000,6638071317961,0.0244,-0.0032,0.0346,-0.0010,0.0180
2012-01-18,1892.39,23875827951689,2899670000000,27153000000,6668410062018,0.0064,0.0099,-0.0323,0.0046,-0.0002
2012-01-19,1914.97,24124752853796,2884055000000,28421000000,6656995194913,0.0104,-0.0054,0.0467,-0.0017,0.0119
2012-01-20,1949.89,24869397136091,2864190000000,28488000000,6602224655338,0.0309,-0.0069,0.0024,-0.0082,0.0182
2012-01-25,1952.23,24755072455621,2831258000000,30584000000,6576644878310,-0.0046,-0.0115,0.0736,-0.0039,0.0012
2012-01-26,1957.18,24735624931357,2765868000000,30698000000,6554344385857,-0.0008,-0.0231,0.0037,-0.0034,0.0025
2012-01-27,1964.83,24946681037996,2762962000000,30345000000,6586381849986,0.0085,-0.0011,-0.0115,0.0049,0.0039
2012-01-30,1940.55,24342273948707,2762225000000,30588000000,6556742127614,-0.0242,-0.0003,0.0080,-0.0045,-0.0124
2012-01-31,1955.79,24641724217855,2776568000000,30543000000,6577610566563,0.0123,0.0052,-0.0015,0.0032,0.0079
2012-02-01,1959.24,24944994361443,2786742000000,27642000000,6597833696083,0.0123,0.0037,-0.0950,0.0031,0.0018
2012-02-02,1984.3,25532896562203,2815836000000,28296000000,6610428519805,0.0236,0.0104,0.0237,0.0019,0.0128
2012-02-03,1972.34,25481458221226,2832027000000,33723000000,6569448065443,-0.0020,0.0057,0.1918,-0.0062,-0.0060
2012-02-06,1973.13,25462836536843,2840844000000,37943000000,6551736593791,-0.0007,0.0031,0.1251,-0.0027,0.0004
2012-02-07,1981.59,25807190125209,2896313000000,39389000000,6590360895150,0.0135,0.0195,0.0381,0.0059,0.0043
2012-02-08,2003.73,26421530584157,2904487000000,39514000000,6599390421587,0.0238,0.0028,0.0032,0.0014,0.0112
2012-02-09,2014.62,27484370116609,2907406000000,36152000000,6607231564509,0.0402,0.0010,-0.0851,0.0012,0.0054
2012-02-10,1993.71,27318499970928,2956782000000,36017000000,6622076488326,-0.0060,0.0170,-0.0037,0.0022,-0.0104
2012-02-13,2005.74,27524020167176,3026595000000,37806000000,6606319459492,0.0075,0.0236,0.0497,-0.0024,0.0060
2012-02-14,2002.64,28492034280604,3045934000000,38391000000,6646623462312,0.0352,0.0064,0.0155,0.0061,-0.0015
2012-02-15,2025.32,28769661970779,3082569000000,36803000000,6695417078868,0.0097,0.0120,-0.0414,0.0073,0.0113
2012-02-16,1997.45,28294013105025,3112972000000,37221000000,6699910437324,-0.0165,0.0099,0.0114,0.0007,-0.0138
2012-02-17,2023.47,28948063165542,3154812000000,35663000000,6685085866110,0.0231,0.0134,-0.0419,-0.0022,0.0130
2012-02-20,2024.9,28693830920530,3168568000000,33829000000,6698592738680,-0.0088,0.0044,-0.0514,0.0020,0.0007
2012-02-21,2024.24,28659416819741,3228243000000,34149000000,6721498371440,-0.0012,0.0188,0.0095,0.0034,-0.0003
2012-02-22,2028.65,28860942175586,3246461000000,34573000000,6733234019611,0.0070,0.0056,0.0124,0.0017,0.0022
2012-02-23,2007.8,28620677388587,3265881000000,33974000000,6762379365041,-0.0083,0.0060,-0.0173,0.0043,-0.0103
2012-02-24,2019.89,29409220056517,3303120000000,35106000000,6760168252891,0.0276,0.0114,0.0333,-0.0003,0.0060
2012-02-27,1991.16,29115065520979,3308150000000,36340000000,6744365546578,-0.0100,0.0015,0.0352,-0.0023,-0.0142
2012-02-28,2003.69,29605695752871,3303647000000,34366000000,6950864454227,0.0169,-0.0014,-0.0543,0.0306,0.0063
2012-02-29,2030.25,30505628021011,3307324000000,35251000000,6967176732184,0.0304,0.0011,0.0258,0.0023,0.0133
2012-03-02,2034.63,30864331926319,3322068000000,35297000000,6759580296193,0.0118,0.0045,0.0013,-0.0298,0.0022
2012-03-05,2016.06,30187046284650,3291616000000,39834000000,6731185626828,-0.0219,-0.0092,0.1285,-0.0042,-0.0091
2012-03-06,2000.36,29749182229622,3279565000000,41146000000,6729660507589,-0.0145,-0.0037,0.0329,-0.0002,-0.0078
2012-03-07,1982.15,29373446330962,3295958000000,39178000000,6743892401186,-0.0126,0.0050,-0.0478,0.0021,-0.0091
2012-03-08,2000.76,29897191283331,3325220000000,36741000000,6781141683067,0.0178,0.0089,-0.0622,0.0055,0.0094
2012-03-09,2018.3,30480296925152,3359798000000,35447000000,6795842562540,0.0195,0.0104,-0.0352,0.0022,0.0088
2012-03-12,2002.5,30132469198895,3388922000000,35260000000,6790850447577,-0.0114,0.0087,-0.0053,-0.0007,-0.0078
2012-03-13,2025.04,30563740951147,3389044000000,37482000000,6796097373883,0.0143,0.0000,0.0630,0.0008,0.0113
2012-03-14,2045.08,31331095787014,3407596000000,37591000000,6839837184957,0.0251,0.0055,0.0029,0.0064,0.0099
2012-03-15,2043.76,31950316247117,3439854000000,35621000000,6833044374199,0.0198,0.0095,-0.0524,-0.0010,-0.0006
2012-03-16,2034.44,31766614555411,3411147000000,35092000000,6774171341008,-0.0057,-0.0083,-0.0149,-0.0086,-0.0046
2012-03-19,2047,32024644853581,3423047000000,34876000000,6786235103714,0.0081,0.0035,-0.0062,0.0018,0.0062
2012-03-20,2042.15,32250216998138,3446131000000,31336000000,6795927846047,0.0070,0.0067,-0.1015,0.0014,-0.0024
2012-03-21,2027.23,32605458221528,3467005000000,32606000000,6808102835324,0.0110,0.0061,0.0405,0.0018,-0.0073
2012-03-22,2026.12,32692433861393,3484714000000,31662000000,6828517260440,0.0027,0.0051,-0.0290,0.0030,-0.0005
2012-03-23,2026.83,32850852644979,3506569000000,29639000000,6847774131030,0.0048,0.0063,-0.0639,0.0028,0.0004
2012-03-26,2019.19,33140615342269,3476600000000,28532000000,6861096931446,0.0088,-0.0085,-0.0373,0.0019,-0.0038
2012-03-27,2039.76,33315370044842,3497551000000,29509000000,6867930933072,0.0053,0.0060,0.0342,0.0010,0.0102
2012-03-28,2031.74,32998615706149,3483564000000,28619000000,7022848193535,-0.0095,-0.0040,-0.0302,0.0226,-0.0039
2012-03-29,2014.41,32967067695425,3465879000000,29262000000,7029490954050,-0.0010,-0.0051,0.0225,0.0009,-0.0085
2012-03-30,2014.04,33027254431697,3429577000000,28990000000,6920699466255,0.0018,-0.0105,-0.0093,-0.0155,-0.0002
2012-04-02,2029.29,33518900524758,3386262000000,26227000000,6991923784185,0.0149,-0.0126,-0.0953,0.0103,0.0076
2012-04-03,2049.28,33631450176027,3371940000000,25649000000,6977164575920,0.0034,-0.0042,-0.0220,-0.0021,0.0099
2012-04-04,2018.61,33102914387478,3374708000000,24801000000,7019636753025,-0.0157,0.0008,-0.0331,0.0061,-0.0150
2012-04-05,2028.77,33816958379516,3339805730000,25811320400,7043497092855,0.0216,-0.0103,0.0407,0.0034,0.0050
2012-04-06,2029.03,34071857429160,3309193000000,25272000000,7022818939124,0.0075,-0.0092,-0.0209,-0.0029,0.0001
2012-04-09,1997.08,33497036751082,3338978000000,28779000000,7034690684623,-0.0169,0.0090,0.1388,0.0017,-0.0157
2012-04-10,1994.41,32761880733717,3336163000000,28953000000,7056988455647,-0.0219,-0.0008,0.0060,0.0032,-0.0013
2012-04-12,1986.63,32941253795731,3287336000000,25825000000,7063763669513,0.0055,-0.0146,-0.1080,0.0010,-0.0039
2012-04-13,2008.91,32721612688703,3258595000000,25920000000,7052592374857,-0.0067,-0.0087,0.0037,-0.0016,0.0112
2012-04-16,1992.63,32566695295465,3265387000000,25743000000,7096853531532,-0.0047,0.0021,-0.0068,0.0063,-0.0081
2012-04-17,1985.3,32471193127284,3248322000000,28315000000,7052283095909,-0.0029,-0.0052,0.0999,-0.0063,-0.0037
2012-04-18,2004.53,33136964166665,3274838000000,26781000000,7091957688353,0.0205,0.0082,-0.0542,0.0056,0.0097
2012-04-19,1999.86,32210669592092,3274750000000,27075000000,7091373324819,-0.0280,-0.0000,0.0110,-0.0001,-0.0023
2012-04-20,1974.65,32231997755268,3289894000000,30812000000,7111787468268,0.0007,0.0046,0.1380,0.0029,-0.0126
2012-04-23,1972.63,32463278363232,3278796000000,29089000000,7131404624683,0.0072,-0.0034,-0.0559,0.0028,-0.0010
2012-04-24,1963.42,32445462576529,3262714000000,25618000000,7161837119947,-0.0005,-0.0049,-0.1193,0.0043,-0.0047
2012-04-25,1961.98,32809841712115,3221519000000,25659000000,7175562714046,0.0112,-0.0126,0.0016,0.0019,-0.0007
2012-04-26,1964.04,32679882247066,3225472000000,25245000000,7217627998401,-0.0040,0.0012,-0.0161,0.0059,0.0010
2012-04-27,1975.35,32948016539389,3198765000000,30581000000,7207464312191,0.0082,-0.0083,0.2114,-0.0014,0.0058
2012-04-30,1981.99,33286430494561,3116616000000,29326000000,7190109379604,0.0103,-0.0257,-0.0410,-0.0024,0.0034
2012-05-02,1999.07,34140001655194,3083628000000,30580000000,7171454157842,0.0256,-0.0106,0.0428,-0.0026,0.0086
2012-05-03,1995.11,35382773580683,3062462000000,32738000000,7150627584197,0.0364,-0.0069,0.0706,-0.0029,-0.0020
2012-05-04,1989.15,36640595136843,3074439000000,35045000000,7155174524228,0.0355,0.0039,0.0705,0.0006,-0.0030
2012-05-07,1956.44,36265095594846,3060213000000,31630000000,7174689285561,-0.0102,-0.0046,-0.0974,0.0027,-0.0164
2012-05-08,1967.01,37350224831061,3057719000000,31373000000,7162150360223,0.0299,-0.0008,-0.0081,-0.0017,0.0054
2012-05-09,1950.29,37220861442455,3067270000000,29744000000,7194774740449,-0.0035,0.0031,-0.0519,0.0046,-0.0085
2012-05-10,1944.93,37344255832179,3096151000000,30686000000,7189835208126,0.0033,0.0094,0.0317,-0.0007,-0.0027
2012-05-11,1917.13,36832290831823,3093347000000,32754000000,7197784829660,-0.0137,-0.0009,0.0674,0.0011,-0.0143
2012-05-14,1913.73,36914957956282,3120242000000,33514000000,7201082476360,0.0022,0.0087,0.0232,0.0005,-0.0018
2012-05-15,1898.96,36615322540299,3087873000000,31049000000,7233787518539,-0.0081,-0.0104,-0.0736,0.0045,-0.0077
2012-05-16,1840.53,35662324019669,3076614000000,34627000000,7227216428237,-0.0260,-0.0036,0.1152,-0.0009,-0.0308
2012-05-17,1845.24,36154459062423,3056137000000,29936000000,7213033907739,0.0138,-0.0067,-0.1355,-0.0020,0.0026
2012-05-18,1782.46,35188791189390,3024144000000,28687000000,7199793598288,-0.0267,-0.0105,-0.0417,-0.0018,-0.0340
2012-05-21,1799.13,35190411344368,3022846000000,31327000000,7197794487030,0.0000,-0.0004,0.0920,-0.0003,0.0094
2012-05-22,1828.69,35940015072719,2970184000000,29499000000,7183162684444,0.0213,-0.0174,-0.0584,-0.0020,0.0164
2012-05-23,1808.62,35246745687905,2957633000000,30114000000,7156090917564,-0.0193,-0.0042,0.0208,-0.0038,-0.0110
2012-05-24,1814.47,35295119908599,2929492000000,23887000000,7137650498362,0.0014,-0.0095,-0.2068,-0.0026,0.0032
2012-05-25,1824.17,35480209569916,2892383000000,25342000000,7146377700225,0.0052,-0.0127,0.0609,0.0012,0.0053
2012-05-29,1849.91,35824290978057,2876803000000,34852000000,7150700839071,0.0097,-0.0054,0.3753,0.0006,0.0141
2012-05-30,1844.86,35751308482586,2865466000000,38126000000,7152095130062,-0.0020,-0.0039,0.0939,0.0002,-0.0027
2012-05-31,1843.47,35545080465604,2835096000000,38202000000,7162868013460,-0.0058,-0.0106,0.0020,0.0015,-0.0008
2012-06-01,1834.51,34872555725696,2811330055417,38009738701,7164318294800,-0.0189,-0.0084,-0.0050,0.0002,-0.0049
2012-06-04,1783.13,33611275198669,2815356708595,38315498816,7191055727445,-0.0362,0.0014,0.0080,0.0037,-0.0280
2012-06-05,1801.85,34068814011117,2815494947048,38459182543,7191092806987,0.0136,0.0000,0.0038,0.0000,0.0105
2012-06-07,1847.95,34932854780020,2750404808322,38965627380,7171773743589,0.0254,-0.0231,0.0132,-0.0027,0.0256
2012-06-08,1835.64,34080701846261,2728155670863,42299373805,7136258665821,-0.0244,-0.0081,0.0856,-0.0050,-0.0067
2012-06-11,1867.04,35119844867398,2692418909973,45161851595,7123611852875,0.0305,-0.0131,0.0677,-0.0018,0.0171
2012-06-12,1854.74,34700782398711,2665132742387,47639784525,7194562116044,-0.0119,-0.0101,0.0549,0.0100,-0.0066
2012-06-13,1859.32,34917840354091,2677962487564,47849348464,7189858626902,0.0063,0.0048,0.0044,-0.0007,0.0025
2012-06-14,1871.48,35183010021039,2688389908628,50297733770,7107486486514,0.0076,0.0039,0.0512,-0.0115,0.0065
2012-06-15,1858.16,34937411573252,2652819063758,47348070735,7108484411899,-0.0070,-0.0132,-0.0586,0.0001,-0.0071
2012-06-18,1891.71,35458227413753,2619060282002,49001982160,7112783651930,0.0149,-0.0127,0.0349,0.0006,0.0181
2012-06-19,1891.77,35162003439187,2600141154279,48180785637,7109617238302,-0.0084,-0.0072,-0.0168,-0.0004,0.0000
2012-06-20,1904.12,35602280759426,2574766661777,47300721034,7120956811714,0.0125,-0.0098,-0.0183,0.0016,0.0065
2012-06-21,1889.15,35169902145471,2562198013113,47398007449,7113791290319,-0.0121,-0.0049,0.0021,-0.0010,-0.0079
2012-06-22,1847.39,34448079846821,2549343984661,51197591755,7124229407834,-0.0205,-0.0050,0.0802,0.0015,-0.0221
2012-06-25,1825.38,33542795629589,2551946896358,50919151138,7150719363710,-0.0263,0.0010,-0.0054,0.0037,-0.0119
2012-06-26,1817.81,32645320573271,2619423798995,48287690945,7177232217881,-0.0268,0.0264,-0.0517,0.0037,-0.0041
2012-06-27,1817.65,31982251907508,2655747896528,45935333007,7211483574362,-0.0203,0.0139,-0.0487,0.0048,-0.0001
2012-06-28,1819.18,31974513902770,2684201443642,39171887494,7268431402994,-0.0002,0.0107,-0.1472,0.0079,0.0008
2012-06-29,1854.01,32330934326904,2694796517802,38402766026,7268994265969,0.0111,0.0039,-0.0196,0.0001,0.0191
2012-07-02,1851.65,32157792406937,2678109639155,34352255157,7266004317200,-0.0054,-0.0062,-0.1055,-0.0004,-0.0013
2012-07-03,1867.82,33732424451069,2669320707383,41539268975,7246092257475,0.0490,-0.0033,0.2092,-0.0027,0.0087
2012-07-04,1874.45,34030214207707,2638814607375,40229299645,7208633515243,0.0088,-0.0114,-0.0315,-0.0052,0.0035
